apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,ozone,precipIntensity,precipProbability,precipType,pressure,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
14.21,0.08,2018-05-14 16:00:00,7.74,0.65,clear-night,51.3892869,-0.141661525,329.41,0.0,0.0,,1019.2,ST5,Clear,14.21,1526338800,0.0,10.0,8,21.8,10.94
13.82,0.18,2018-05-14 17:00:00,7.74,0.67,clear-night,51.3892869,-0.141661525,331.46,0.0,0.0,,1019.16,ST5,Clear,13.82,1526342400,0.0,10.0,8,20.55,10.61
13.5,0.41,2018-05-14 18:00:00,7.77,0.68,partly-cloudy-night,51.3892869,-0.141661525,334.45,0.0,0.0,,1019.07,ST5,Partly Cloudy,13.5,1526346000,0.0,10.0,6,20.09,10.34
13.11,0.7,2018-05-14 19:00:00,7.88,0.71,partly-cloudy-night,51.3892869,-0.141661525,338.0,0.0,0.0,,1018.91,ST5,Mostly Cloudy,13.11,1526349600,0.0,10.0,4,19.99,10.13
12.46,0.9,2018-05-14 20:00:00,8.02,0.74,partly-cloudy-night,51.3892869,-0.141661525,341.3,0.0,0.0,,1018.83,ST5,Mostly Cloudy,12.46,1526353200,0.0,9.32,3,19.71,10.0
11.82,0.93,2018-05-14 21:00:00,8.13,0.78,partly-cloudy-night,51.3892869,-0.141661525,344.19,0.0,0.0,,1018.88,ST5,Mostly Cloudy,11.82,1526356800,0.0,9.32,4,19.03,10.01
11.34,0.86,2018-05-14 22:00:00,8.27,0.81,partly-cloudy-day,51.3892869,-0.141661525,346.86,0.0,0.0,,1018.98,ST5,Mostly Cloudy,11.34,1526360400,0.0,9.32,7,18.16,10.09
11.53,0.82,2018-05-14 23:00:00,8.53,0.82,partly-cloudy-day,51.3892869,-0.141661525,348.99,0.0076,0.03,rain,1019.12,ST5,Mostly Cloudy,11.53,1526364000,0.0,9.32,9,17.34,10.12
12.41,0.86,2018-05-15 00:00:00,8.99,0.8,partly-cloudy-day,51.3892869,-0.141661525,350.27,0.0,0.0,,1019.29,ST5,Mostly Cloudy,12.41,1526367600,1.0,10.0,9,16.74,10.04
13.83,0.92,2018-05-15 01:00:00,9.57,0.75,partly-cloudy-day,51.3892869,-0.141661525,351.09,0.0,0.0,,1019.48,ST5,Mostly Cloudy,13.83,1526371200,1.0,10.0,8,16.16,9.91
15.36,0.93,2018-05-15 02:00:00,10.09,0.71,partly-cloudy-day,51.3892869,-0.141661525,351.86,0.0,0.0,,1019.6,ST5,Mostly Cloudy,15.36,1526374800,2.0,10.0,9,15.4,9.73
17.23,0.88,2018-05-15 03:00:00,10.6,0.65,partly-cloudy-day,51.3892869,-0.141661525,352.92,0.0,0.0,,1019.61,ST5,Mostly Cloudy,17.23,1526378400,3.0,10.0,13,14.2,9.41
19.2,0.79,2018-05-15 04:00:00,11.07,0.59,partly-cloudy-day,51.3892869,-0.141661525,353.99,0.0,0.0,,1019.54,ST5,Mostly Cloudy,19.2,1526382000,4.0,10.0,20,12.82,9.03
20.61,0.65,2018-05-15 05:00:00,11.27,0.55,partly-cloudy-day,51.3892869,-0.141661525,354.76,0.0,0.0,,1019.45,ST5,Mostly Cloudy,20.61,1526385600,4.0,10.0,23,11.73,8.77
21.77,0.44,2018-05-15 06:00:00,10.96,0.5,partly-cloudy-day,51.3892869,-0.141661525,355.28,0.0,0.0,,1019.26,ST5,Partly Cloudy,21.77,1526389200,4.0,10.0,25,11.06,8.78
22.61,0.18,2018-05-15 07:00:00,10.35,0.46,clear-day,51.3892869,-0.141661525,355.5,0.0,0.0,,1019.01,ST5,Clear,22.61,1526392800,4.0,10.0,24,10.69,8.91
23.09,0.0,2018-05-15 08:00:00,9.83,0.43,clear-day,51.3892869,-0.141661525,354.73,0.0,0.0,,1018.85,ST5,Clear,23.09,1526396400,3.0,10.0,24,10.73,8.97
23.11,0.0,2018-05-15 09:00:00,9.58,0.42,clear-day,51.3892869,-0.141661525,352.28,0.0,0.0,,1018.76,ST5,Clear,23.11,1526400000,2.0,10.0,24,11.53,8.93
22.73,0.0,2018-05-15 10:00:00,9.44,0.43,clear-day,51.3892869,-0.141661525,348.9,0.0,0.0,,1018.74,ST5,Clear,22.73,1526403600,1.0,10.0,24,12.74,8.81
21.84,0.0,2018-05-15 11:00:00,9.33,0.45,clear-day,51.3892869,-0.141661525,346.17,0.0,0.0,,1018.86,ST5,Clear,21.84,1526407200,1.0,10.0,24,13.28,8.47
20.54,0.01,2018-05-15 12:00:00,9.19,0.48,clear-day,51.3892869,-0.141661525,344.84,0.0,0.0,,1019.22,ST5,Clear,20.54,1526410800,0.0,10.0,25,12.23,7.67
18.61,0.02,2018-05-15 13:00:00,9.09,0.54,clear-night,51.3892869,-0.141661525,344.16,0.0,0.0,,1019.69,ST5,Clear,18.61,1526414400,0.0,10.0,25,10.5,6.58
16.86,0.06,2018-05-15 14:00:00,8.99,0.6,clear-night,51.3892869,-0.141661525,343.56,0.0,0.0,,1020.09,ST5,Clear,16.86,1526418000,0.0,10.0,23,9.83,5.84
15.81,0.16,2018-05-15 15:00:00,8.88,0.63,clear-night,51.3892869,-0.141661525,342.84,0.0051,0.02,rain,1020.32,ST5,Clear,15.81,1526421600,0.0,10.0,17,11.11,5.77
13.68,0.01,2018-05-14 16:00:00,7.41,0.66,clear-night,51.42525604,-0.345608291,330.27,0.0,0.0,,1019.48,TD5,Clear,13.68,1526338800,0.0,10.0,9,23.29,10.86
13.22,0.07,2018-05-14 17:00:00,7.38,0.68,clear-night,51.42525604,-0.345608291,332.97,0.0,0.0,,1019.43,TD5,Clear,13.22,1526342400,0.0,10.0,8,22.04,10.5
12.84,0.28,2018-05-14 18:00:00,7.42,0.7,partly-cloudy-night,51.42525604,-0.345608291,336.1,0.0,0.0,,1019.33,TD5,Partly Cloudy,12.84,1526346000,0.0,10.0,7,21.21,10.36
12.43,0.57,2018-05-14 19:00:00,7.53,0.72,partly-cloudy-night,51.42525604,-0.345608291,339.58,0.0,0.0,,1019.18,TD5,Partly Cloudy,12.43,1526349600,0.0,10.0,4,20.51,10.33
11.79,0.79,2018-05-14 20:00:00,7.69,0.76,partly-cloudy-night,51.42525604,-0.345608291,342.74,0.0,0.0,,1019.08,TD5,Mostly Cloudy,11.79,1526353200,0.0,9.32,4,19.75,10.33
11.24,0.86,2018-05-14 21:00:00,7.85,0.8,partly-cloudy-night,51.42525604,-0.345608291,345.31,0.0,0.0,,1019.12,TD5,Mostly Cloudy,11.24,1526356800,0.0,9.32,5,18.88,10.33
10.86,0.85,2018-05-14 22:00:00,8.06,0.83,partly-cloudy-day,51.42525604,-0.345608291,347.52,0.0051,0.03,rain,1019.22,TD5,Mostly Cloudy,10.86,1526360400,0.0,9.32,7,17.97,10.33
11.07,0.85,2018-05-14 23:00:00,8.35,0.83,partly-cloudy-day,51.42525604,-0.345608291,349.39,0.0102,0.04,rain,1019.33,TD5,Mostly Cloudy,11.07,1526364000,0.0,9.32,9,17.13,10.29
11.82,0.9,2018-05-15 00:00:00,8.81,0.82,partly-cloudy-day,51.42525604,-0.345608291,350.63,0.0051,0.03,rain,1019.49,TD5,Mostly Cloudy,11.82,1526367600,1.0,10.0,9,16.53,10.23
13.04,0.95,2018-05-15 01:00:00,9.34,0.78,cloudy,51.42525604,-0.345608291,351.57,0.0,0.0,,1019.66,TD5,Overcast,13.04,1526371200,1.0,10.0,8,15.98,10.11
14.45,0.96,2018-05-15 02:00:00,9.86,0.74,cloudy,51.42525604,-0.345608291,352.42,0.0,0.0,,1019.77,TD5,Overcast,14.45,1526374800,2.0,10.0,9,15.26,9.9
16.45,0.92,2018-05-15 03:00:00,10.45,0.68,partly-cloudy-day,51.42525604,-0.345608291,353.55,0.0,0.0,,1019.77,TD5,Mostly Cloudy,16.45,1526378400,3.0,10.0,13,14.04,9.45
18.76,0.83,2018-05-15 04:00:00,11.04,0.61,partly-cloudy-day,51.42525604,-0.345608291,354.67,0.0,0.0,,1019.69,TD5,Mostly Cloudy,18.76,1526382000,4.0,10.0,18,12.61,8.9
20.59,0.69,2018-05-15 05:00:00,11.35,0.55,partly-cloudy-day,51.42525604,-0.345608291,355.23,0.0,0.0,,1019.57,TD5,Mostly Cloudy,20.59,1526385600,4.0,10.0,21,11.5,8.5
22.1,0.47,2018-05-15 06:00:00,11.13,0.5,partly-cloudy-day,51.42525604,-0.345608291,355.09,0.0,0.0,,1019.37,TD5,Partly Cloudy,22.1,1526389200,4.0,10.0,23,10.85,8.42
23.17,0.2,2018-05-15 07:00:00,10.63,0.45,clear-day,51.42525604,-0.345608291,354.44,0.0,0.0,,1019.11,TD5,Clear,23.17,1526392800,4.0,10.0,24,10.51,8.51
23.65,0.0,2018-05-15 08:00:00,10.21,0.43,clear-day,51.42525604,-0.345608291,353.04,0.0,0.0,,1018.95,TD5,Clear,23.65,1526396400,3.0,10.0,23,10.53,8.52
23.46,0.0,2018-05-15 09:00:00,10.11,0.43,clear-day,51.42525604,-0.345608291,350.46,0.0,0.0,,1018.85,TD5,Clear,23.46,1526400000,2.0,10.0,23,11.16,8.35
22.77,0.0,2018-05-15 10:00:00,10.11,0.45,clear-day,51.42525604,-0.345608291,347.18,0.0,0.0,,1018.8,TD5,Clear,22.77,1526403600,1.0,10.0,21,12.16,8.1
21.67,0.0,2018-05-15 11:00:00,10.05,0.48,clear-day,51.42525604,-0.345608291,344.59,0.0,0.0,,1018.92,TD5,Clear,21.67,1526407200,1.0,10.0,20,12.74,7.74
20.27,0.08,2018-05-15 12:00:00,9.86,0.51,clear-day,51.42525604,-0.345608291,343.38,0.0,0.0,,1019.27,TD5,Clear,20.27,1526410800,0.0,10.0,22,12.22,7.09
18.42,0.18,2018-05-15 13:00:00,9.62,0.57,clear-night,51.42525604,-0.345608291,342.86,0.0,0.0,,1019.75,TD5,Clear,18.42,1526414400,0.0,10.0,23,11.3,6.27
16.77,0.3,2018-05-15 14:00:00,9.36,0.62,partly-cloudy-night,51.42525604,-0.345608291,342.36,0.0,0.0,,1020.15,TD5,Partly Cloudy,16.77,1526418000,0.0,10.0,21,11.4,5.81
15.67,0.4,2018-05-15 15:00:00,8.96,0.64,partly-cloudy-night,51.42525604,-0.345608291,341.72,0.0076,0.03,rain,1020.4,TD5,Partly Cloudy,15.67,1526421600,0.0,10.0,17,13.51,6.05
14.99,0.17,2018-05-14 16:00:00,8.11,0.63,clear-night,51.51504617,-0.008418493,330.14,0.0,0.0,,1019.21,TH4,Clear,14.99,1526338800,0.0,10.0,7,20.45,10.57
14.68,0.3,2018-05-14 17:00:00,8.11,0.65,partly-cloudy-night,51.51504617,-0.008418493,332.13,0.0,0.0,,1019.17,TH4,Partly Cloudy,14.68,1526342400,0.0,10.0,7,19.04,10.26
14.39,0.5,2018-05-14 18:00:00,8.16,0.66,partly-cloudy-night,51.51504617,-0.008418493,335.09,0.0,0.0,,1019.06,TH4,Partly Cloudy,14.39,1526346000,0.0,10.0,6,18.79,9.93
13.96,0.73,2018-05-14 19:00:00,8.29,0.69,partly-cloudy-night,51.51504617,-0.008418493,338.52,0.0,0.0,,1018.9,TH4,Mostly Cloudy,13.96,1526349600,0.0,10.0,3,19.09,9.65
13.22,0.88,2018-05-14 20:00:00,8.42,0.73,partly-cloudy-night,51.51504617,-0.008418493,341.82,0.0,0.0,,1018.82,TH4,Mostly Cloudy,13.22,1526353200,0.0,9.32,2,19.11,9.44
12.51,0.9,2018-05-14 21:00:00,8.5,0.77,partly-cloudy-night,51.51504617,-0.008418493,344.69,0.0,0.0,,1018.9,TH4,Mostly Cloudy,12.51,1526356800,0.0,9.32,3,18.47,9.36
12.01,0.85,2018-05-14 22:00:00,8.57,0.8,partly-cloudy-day,51.51504617,-0.008418493,347.34,0.0,0.0,,1019.01,TH4,Mostly Cloudy,12.01,1526360400,0.0,9.32,5,17.54,9.37
12.17,0.82,2018-05-14 23:00:00,8.74,0.8,partly-cloudy-day,51.51504617,-0.008418493,349.4,0.0076,0.03,rain,1019.13,TH4,Mostly Cloudy,12.17,1526364000,0.0,9.32,7,16.69,9.32
13.02,0.85,2018-05-15 00:00:00,9.12,0.77,partly-cloudy-day,51.51504617,-0.008418493,350.49,0.0,0.0,,1019.32,TH4,Mostly Cloudy,13.02,1526367600,1.0,10.0,7,16.11,9.18
14.41,0.89,2018-05-15 01:00:00,9.64,0.73,partly-cloudy-day,51.51504617,-0.008418493,351.07,0.0,0.0,,1019.51,TH4,Mostly Cloudy,14.41,1526371200,1.0,10.0,6,15.57,9.01
15.87,0.9,2018-05-15 02:00:00,10.08,0.69,partly-cloudy-day,51.51504617,-0.008418493,351.67,0.0,0.0,,1019.63,TH4,Mostly Cloudy,15.87,1526374800,2.0,10.0,7,14.87,8.8
17.56,0.86,2018-05-15 03:00:00,10.46,0.63,partly-cloudy-day,51.51504617,-0.008418493,352.68,0.0,0.0,,1019.63,TH4,Mostly Cloudy,17.56,1526378400,3.0,10.0,12,13.7,8.56
19.22,0.77,2018-05-15 04:00:00,10.76,0.58,partly-cloudy-day,51.51504617,-0.008418493,353.71,0.0,0.0,,1019.55,TH4,Mostly Cloudy,19.22,1526382000,4.0,10.0,19,12.34,8.27
20.37,0.64,2018-05-15 05:00:00,10.81,0.54,partly-cloudy-day,51.51504617,-0.008418493,354.61,0.0,0.0,,1019.47,TH4,Mostly Cloudy,20.37,1526385600,4.0,10.0,24,11.27,8.14
21.37,0.44,2018-05-15 06:00:00,10.38,0.5,partly-cloudy-day,51.51504617,-0.008418493,355.47,0.0,0.0,,1019.27,TH4,Partly Cloudy,21.37,1526389200,4.0,10.0,25,10.6,8.21
22.22,0.18,2018-05-15 07:00:00,9.67,0.45,clear-day,51.51504617,-0.008418493,356.11,0.0,0.0,,1019.04,TH4,Clear,22.22,1526392800,4.0,10.0,27,10.26,8.41
22.79,0.0,2018-05-15 08:00:00,9.08,0.42,clear-day,51.51504617,-0.008418493,355.67,0.0,0.0,,1018.85,TH4,Clear,22.79,1526396400,3.0,10.0,27,10.23,8.54
22.98,0.0,2018-05-15 09:00:00,8.86,0.41,clear-day,51.51504617,-0.008418493,353.36,0.0,0.0,,1018.77,TH4,Clear,22.98,1526400000,2.0,10.0,26,10.78,8.63
22.77,0.0,2018-05-15 10:00:00,8.79,0.41,clear-day,51.51504617,-0.008418493,349.96,0.0,0.0,,1018.76,TH4,Clear,22.77,1526403600,1.0,10.0,26,11.67,8.66
22.03,0.0,2018-05-15 11:00:00,8.81,0.43,clear-day,51.51504617,-0.008418493,347.27,0.0,0.0,,1018.88,TH4,Clear,22.03,1526407200,1.0,10.0,26,12.21,8.41
20.86,0.0,2018-05-15 12:00:00,8.89,0.46,clear-day,51.51504617,-0.008418493,345.98,0.0,0.0,,1019.22,TH4,Clear,20.86,1526410800,0.0,10.0,27,11.86,7.57
19.07,0.0,2018-05-15 13:00:00,9.06,0.52,clear-night,51.51504617,-0.008418493,345.3,0.0,0.0,,1019.7,TH4,Clear,19.07,1526414400,0.0,10.0,27,11.13,6.35
17.41,0.0,2018-05-15 14:00:00,9.17,0.58,clear-night,51.51504617,-0.008418493,344.71,0.0,0.0,,1020.1,TH4,Clear,17.41,1526418000,0.0,10.0,25,10.94,5.5
16.46,0.1,2018-05-15 15:00:00,9.08,0.62,clear-night,51.51504617,-0.008418493,344.03,0.0051,0.02,rain,1020.34,TH4,Clear,16.46,1526421600,0.0,10.0,17,11.68,5.44
15.52,,2018-05-15 16:00:00,4.82,0.49,clear-night,51.522287,-0.12584800000000002,342.73,0.0076,0.03,rain,1020.41,BL0,Clear,15.52,1526425200,,10.0,38,,4.68
13.24,,2018-05-15 17:00:00,4.96,0.57,clear-night,51.522287,-0.12584800000000002,342.19,0.0051,0.04,rain,1020.59,BL0,Clear,13.24,1526428800,,10.0,17,,4.3
14.04,0.63,2018-05-15 18:00:00,5.15,0.55,partly-cloudy-night,51.522287,-0.12584800000000002,341.5,0.0,0.0,,1020.66,BL0,Mostly Cloudy,14.04,1526432400,0.0,10.0,7,17.93,4.2
13.29,0.85,2018-05-15 19:00:00,5.42,0.59,partly-cloudy-night,51.522287,-0.12584800000000002,340.87,0.0,0.0,,1020.7,BL0,Mostly Cloudy,13.29,1526436000,0.0,10.0,0,19.7,4.29
11.39,,2018-05-15 20:00:00,5.67,0.68,clear-night,51.522287,-0.12584800000000002,340.79,0.0,0.0,,1020.78,BL0,Clear,11.39,1526439600,,10.0,356,,4.8
12.66,1.0,2018-05-15 21:00:00,5.87,0.63,cloudy,51.522287,-0.12584800000000002,341.51,0.0,0.0,,1020.97,BL0,Overcast,12.66,1526443200,0.0,10.0,356,21.57,6.01
12.78,1.0,2018-05-15 22:00:00,6.07,0.64,cloudy,51.522287,-0.12584800000000002,342.87,0.0,0.0,,1021.2,BL0,Overcast,12.78,1526446800,0.0,10.0,359,21.7,7.61
11.49,,2018-05-15 23:00:00,6.44,0.71,clear-day,51.522287,-0.12584800000000002,344.39,0.0051,0.04,rain,1021.43,BL0,Clear,11.49,1526450400,,10.0,2,,8.89
12.78,1.0,2018-05-16 00:00:00,7.16,0.69,cloudy,51.522287,-0.12584800000000002,346.15,0.0,0.0,,1021.61,BL0,Overcast,12.78,1526454000,1.0,10.0,3,21.82,9.39
14.88,1.0,2018-05-16 01:00:00,8.06,0.64,cloudy,51.522287,-0.12584800000000002,348.12,0.0,0.0,,1021.8,BL0,Overcast,14.88,1526457600,1.0,10.0,6,21.84,9.59
16.88,1.0,2018-05-16 02:00:00,8.81,0.59,cloudy,51.522287,-0.12584800000000002,350.13,0.0,0.0,,1021.93,BL0,Overcast,16.88,1526461200,2.0,9.32,9,21.9,9.93
18.52,1.0,2018-05-16 03:00:00,9.39,0.55,cloudy,51.522287,-0.12584800000000002,352.13,0.0,0.0,,1022.11,BL0,Overcast,18.52,1526464800,3.0,10.0,12,22.11,10.78
19.77,1.0,2018-05-16 04:00:00,9.86,0.53,cloudy,51.522287,-0.12584800000000002,354.14,0.0,0.0,,1022.24,BL0,Overcast,19.77,1526468400,3.0,10.0,16,22.38,11.81
20.79,1.0,2018-05-16 05:00:00,10.04,0.5,cloudy,51.522287,-0.12584800000000002,355.79,0.0,0.0,,1022.4,BL0,Overcast,20.79,1526472000,3.0,10.0,20,22.56,12.56
18.91,0.98,2018-05-16 06:00:00,8.18,0.5,cloudy,51.522287,-0.12584800000000002,356.9,0.0,0.0,,1023.82,BL0,Overcast,18.91,1526475600,3.0,10.0,22,22.52,14.64
18.74,0.94,2018-05-16 07:00:00,7.72,0.49,wind,51.522287,-0.12584800000000002,357.67,0.0,0.0,,1023.96,BL0,Breezy and Overcast,18.74,1526479200,3.0,10.0,22,22.41,15.05
18.32,0.92,2018-05-16 08:00:00,7.19,0.48,wind,51.522287,-0.12584800000000002,358.41,0.0,0.0,,1024.19,BL0,Breezy and Mostly Cloudy,18.32,1526482800,2.0,10.0,21,22.33,15.34
17.49,0.93,2018-05-16 09:00:00,6.67,0.49,wind,51.522287,-0.12584800000000002,359.06,0.0,0.0,,1024.49,BL0,Breezy and Mostly Cloudy,17.49,1526486400,1.0,10.0,21,22.35,15.46
16.47,0.95,2018-05-16 10:00:00,6.1,0.5,wind,51.522287,-0.12584800000000002,359.59,0.0,0.0,,1024.82,BL0,Breezy and Overcast,16.47,1526490000,1.0,10.0,21,22.41,15.48
15.3,0.88,2018-05-16 11:00:00,5.38,0.52,wind,51.522287,-0.12584800000000002,360.57,0.0,0.0,,1025.26,BL0,Breezy and Mostly Cloudy,15.3,1526493600,0.0,10.0,21,22.65,15.32
14.23,0.63,2018-05-16 12:00:00,4.43,0.52,partly-cloudy-day,51.522287,-0.12584800000000002,362.15,0.0,0.0,,1025.81,BL0,Mostly Cloudy,14.23,1526497200,0.0,10.0,23,23.29,14.96
13.11,0.28,2018-05-16 13:00:00,3.33,0.51,partly-cloudy-night,51.522287,-0.12584800000000002,364.08,0.0,0.0,,1026.44,BL0,Partly Cloudy,13.11,1526500800,0.0,10.0,24,24.09,14.44
12.04,0.02,2018-05-16 14:00:00,2.42,0.52,clear-night,51.522287,-0.12584800000000002,365.93,0.0,0.0,,1026.93,BL0,Clear,12.04,1526504400,0.0,10.0,25,24.5,13.83
11.05,0.0,2018-05-16 15:00:00,1.72,0.53,clear-night,51.522287,-0.12584800000000002,367.33,0.0,0.0,,1027.21,BL0,Clear,11.05,1526508000,0.0,10.0,26,24.12,13.15
14.05,,2018-05-15 16:00:00,5.18,0.55,clear-night,51.46598327,0.184877127,344.41,0.0076,0.04,rain,1020.29,BX1,Clear,14.05,1526425200,,10.0,32,,5.39
12.59,,2018-05-15 17:00:00,5.22,0.61,clear-night,51.46598327,0.184877127,343.95,0.0051,0.04,rain,1020.42,BX1,Clear,12.59,1526428800,,10.0,16,,5.31
12.29,0.55,2018-05-15 18:00:00,5.21,0.62,partly-cloudy-night,51.46598327,0.184877127,343.15,0.0,0.0,,1020.46,BX1,Partly Cloudy,12.29,1526432400,0.0,10.0,6,13.34,5.3
11.39,0.81,2018-05-15 19:00:00,5.2,0.66,partly-cloudy-night,51.46598327,0.184877127,342.34,0.0,0.0,,1020.47,BX1,Mostly Cloudy,11.39,1526436000,0.0,10.0,358,16.92,5.45
8.62,,2018-05-15 20:00:00,5.29,0.73,clear-night,51.46598327,0.184877127,341.99,0.0,0.0,,1020.52,BX1,Clear,9.92,1526439600,,10.0,353,,5.96
10.52,1.0,2018-05-15 21:00:00,5.53,0.71,cloudy,51.46598327,0.184877127,342.43,0.0,0.0,,1020.68,BX1,Overcast,10.52,1526443200,0.0,10.0,352,21.41,7.13
10.66,1.0,2018-05-15 22:00:00,5.87,0.72,cloudy,51.46598327,0.184877127,343.47,0.0,0.0,,1020.89,BX1,Overcast,10.66,1526446800,0.0,10.0,354,22.34,8.66
10.8,,2018-05-15 23:00:00,6.37,0.74,clear-day,51.46598327,0.184877127,344.62,0.0051,0.04,rain,1021.09,BX1,Clear,10.8,1526450400,,10.0,357,,9.84
12.77,0.99,2018-05-16 00:00:00,7.12,0.69,cloudy,51.46598327,0.184877127,345.9,0.0,0.0,,1021.26,BX1,Overcast,12.77,1526454000,1.0,10.0,0,22.54,10.3
15.46,1.0,2018-05-16 01:00:00,7.99,0.61,cloudy,51.46598327,0.184877127,347.36,0.0,0.0,,1021.41,BX1,Overcast,15.46,1526457600,1.0,10.0,2,21.86,10.4
17.95,1.0,2018-05-16 02:00:00,8.72,0.55,cloudy,51.46598327,0.184877127,349.01,0.0,0.0,,1021.56,BX1,Overcast,17.95,1526461200,2.0,9.7,6,21.35,10.67
19.73,1.0,2018-05-16 03:00:00,9.23,0.51,cloudy,51.46598327,0.184877127,350.91,0.0,0.0,,1021.73,BX1,Overcast,19.73,1526464800,3.0,10.0,10,21.28,11.4
21.18,1.0,2018-05-16 04:00:00,9.58,0.48,cloudy,51.46598327,0.184877127,352.92,0.0,0.0,,1021.92,BX1,Overcast,21.18,1526468400,3.0,10.0,15,21.41,12.27
22.06,1.0,2018-05-16 05:00:00,9.66,0.45,cloudy,51.46598327,0.184877127,354.69,0.0,0.0,,1022.09,BX1,Overcast,22.06,1526472000,3.0,10.0,19,21.62,12.98
20.53,0.99,2018-05-16 06:00:00,8.16,0.45,wind,51.46598327,0.184877127,355.95,0.0,0.0,,1023.37,BX1,Breezy and Overcast,20.53,1526475600,3.0,10.0,22,21.88,15.02
20.17,0.97,2018-05-16 07:00:00,7.71,0.45,wind,51.46598327,0.184877127,356.87,0.0,0.0,,1023.53,BX1,Breezy and Overcast,20.17,1526479200,2.0,10.0,21,22.21,15.5
19.54,0.95,2018-05-16 08:00:00,7.2,0.45,wind,51.46598327,0.184877127,357.92,0.0,0.0,,1023.75,BX1,Breezy and Overcast,19.54,1526482800,2.0,10.0,20,22.49,15.9
18.54,0.97,2018-05-16 09:00:00,6.71,0.46,wind,51.46598327,0.184877127,359.17,0.0,0.0,,1024.03,BX1,Breezy and Overcast,18.54,1526486400,1.0,10.0,20,22.57,16.21
17.51,0.98,2018-05-16 10:00:00,6.15,0.47,wind,51.46598327,0.184877127,360.54,0.0,0.0,,1024.39,BX1,Breezy and Overcast,17.51,1526490000,1.0,10.0,20,22.58,16.43
16.32,0.93,2018-05-16 11:00:00,5.48,0.49,wind,51.46598327,0.184877127,361.73,0.0,0.0,,1024.79,BX1,Breezy and Mostly Cloudy,16.32,1526493600,0.0,10.0,20,22.73,16.41
15.13,0.74,2018-05-16 12:00:00,4.57,0.49,wind,51.46598327,0.184877127,362.5,0.0,0.0,,1025.39,BX1,Breezy and Mostly Cloudy,15.13,1526497200,0.0,10.0,22,23.19,16.09
13.72,0.48,2018-05-16 13:00:00,3.54,0.5,wind,51.46598327,0.184877127,363.2,0.0,0.0,,1026.07,BX1,Breezy and Partly Cloudy,13.72,1526500800,0.0,10.0,23,23.79,15.5
12.38,0.28,2018-05-16 14:00:00,2.67,0.52,partly-cloudy-night,51.46598327,0.184877127,364.17,0.0,0.0,,1026.61,BX1,Partly Cloudy,12.38,1526504400,0.0,10.0,24,24.13,14.87
11.36,0.2,2018-05-16 15:00:00,1.95,0.52,clear-night,51.46598327,0.184877127,365.65,0.0,0.0,,1026.91,BX1,Clear,11.36,1526508000,0.0,10.0,25,23.97,14.18
14.05,,2018-05-15 16:00:00,5.18,0.55,clear-night,51.46598327,0.184877127,344.41,0.0076,0.04,rain,1020.29,BX9,Clear,14.05,1526425200,,10.0,32,,5.39
12.59,,2018-05-15 17:00:00,5.22,0.61,clear-night,51.46598327,0.184877127,343.95,0.0051,0.04,rain,1020.42,BX9,Clear,12.59,1526428800,,10.0,16,,5.31
12.29,0.55,2018-05-15 18:00:00,5.21,0.62,partly-cloudy-night,51.46598327,0.184877127,343.15,0.0,0.0,,1020.46,BX9,Partly Cloudy,12.29,1526432400,0.0,10.0,6,13.34,5.3
11.39,0.81,2018-05-15 19:00:00,5.2,0.66,partly-cloudy-night,51.46598327,0.184877127,342.34,0.0,0.0,,1020.47,BX9,Mostly Cloudy,11.39,1526436000,0.0,10.0,358,16.92,5.45
8.62,,2018-05-15 20:00:00,5.29,0.73,clear-night,51.46598327,0.184877127,341.99,0.0,0.0,,1020.52,BX9,Clear,9.92,1526439600,,10.0,353,,5.96
10.52,1.0,2018-05-15 21:00:00,5.53,0.71,cloudy,51.46598327,0.184877127,342.43,0.0,0.0,,1020.68,BX9,Overcast,10.52,1526443200,0.0,10.0,352,21.41,7.13
10.66,1.0,2018-05-15 22:00:00,5.87,0.72,cloudy,51.46598327,0.184877127,343.47,0.0,0.0,,1020.89,BX9,Overcast,10.66,1526446800,0.0,10.0,354,22.34,8.66
10.8,,2018-05-15 23:00:00,6.37,0.74,clear-day,51.46598327,0.184877127,344.62,0.0051,0.04,rain,1021.09,BX9,Clear,10.8,1526450400,,10.0,357,,9.84
12.77,0.99,2018-05-16 00:00:00,7.12,0.69,cloudy,51.46598327,0.184877127,345.9,0.0,0.0,,1021.26,BX9,Overcast,12.77,1526454000,1.0,10.0,0,22.54,10.3
15.46,1.0,2018-05-16 01:00:00,7.99,0.61,cloudy,51.46598327,0.184877127,347.36,0.0,0.0,,1021.41,BX9,Overcast,15.46,1526457600,1.0,10.0,2,21.86,10.4
17.95,1.0,2018-05-16 02:00:00,8.72,0.55,cloudy,51.46598327,0.184877127,349.01,0.0,0.0,,1021.56,BX9,Overcast,17.95,1526461200,2.0,9.7,6,21.35,10.67
19.73,1.0,2018-05-16 03:00:00,9.23,0.51,cloudy,51.46598327,0.184877127,350.91,0.0,0.0,,1021.73,BX9,Overcast,19.73,1526464800,3.0,10.0,10,21.28,11.4
21.18,1.0,2018-05-16 04:00:00,9.58,0.48,cloudy,51.46598327,0.184877127,352.92,0.0,0.0,,1021.92,BX9,Overcast,21.18,1526468400,3.0,10.0,15,21.41,12.27
